"datazone","avg_median_price"
"S01003242",165241.935483871
"S01003243",80491.4583333333
"S01003244",87863.6363636364
"S01003245",129941.489361702
"S01003246",92827.2727272727
"S01003247",78280.2631578947
"S01003248",90853.8017751479
"S01003249",73862.1639344262
"S01003250",137519.0625
"S01003251",60142.8571428571
"S01003252",137675.384615385
"S01003253",92343.7837837838
"S01003254",59000
"S01003255",86602.0582524272
"S01003256",137603.846153846
"S01003257",165157.391752577
"S01003258",142945.945945946
"S01003259",101739.382113821
"S01003260",185767.045454545
"S01003261",162090.277777778
"S01003262",58392.1300813008
"S01003263",95912.1739130435
"S01003264",130453.306451613
"S01003265",124697.368421053
"S01003266",85735.1754385965
"S01003267",80865.1515151515
"S01003268",120579.263736264
"S01003269",85571.7741935484
"S01003270",73837.325
"S01003271",120866.861538462
"S01003272",132375
"S01003273",56405.5555555556
"S01003274",112819.931034483
"S01003275",86045.9770114943
"S01003276",146418.8
"S01003277",68831.0810810811
"S01003278",94516.0256410256
"S01003279",75000
"S01003280",150996.890756303
"S01003281",71095.4545454545
"S01003282",132952.380952381
"S01003283",126191.489361702
"S01003284",72561.8823529412
"S01003285",109436.057692308
"S01003286",89364.4859813084
"S01003287",69734.1428571429
"S01003288",140556.866666667
"S01003289",75773.358490566
"S01003290",78735.4838709677
"S01003291",74612
"S01003292",126021.126760563
"S01003293",68108.1818181818
"S01003294",79216.0824742268
"S01003295",142997.545454545
"S01003296",47195.8333333333
"S01003297",107110.294117647
"S01003298",82070.0636942675
"S01003299",62383.3333333333
"S01003300",93673.9130434783
"S01003301",64294.262295082
"S01003302",77711.5714285714
"S01003303",153460.390516039
"S01003304",83068.3229813665
"S01003305",80394.8613861386
"S01003306",83271.2571428571
"S01003307",87716.1971830986
"S01003308",79135.5660377358
"S01003309",52675.5581395349
"S01003310",89011.2
"S01003311",125522.413793103
"S01003312",77878.3783783784
"S01003313",77301.8292682927
"S01003314",72016
"S01003315",109915.625
"S01003316",82168.6582278481
"S01003317",67204.2173913044
"S01003318",133534.489795918
"S01003319",0
"S01003320",85959.0909090909
"S01003321",142234.375
"S01003322",63678.3816793893
"S01003323",127626.984126984
"S01003324",80534.2465753425
"S01003325",83761.4953271028
"S01003326",92989.2105263158
"S01003327",89717.9878048781
"S01003328",128842.863453815
"S01003329",82398.8095238095
"S01003330",123102.597402597
"S01003331",68308.3333333333
"S01003332",87752.7777777778
"S01003333",97818.023255814
"S01003334",97196.3492063492
"S01003335",157573.529411765
"S01003336",78072.1794871795
"S01003337",128076.346153846
"S01003338",98500.7121212121
"S01003339",82322.1022727273
"S01003340",71600
"S01003341",142534.304635762
"S01003342",94176.0704225352
"S01003343",77200
"S01003344",145408.666666667
"S01003345",79329.1139240506
"S01003346",86280.223880597
"S01003347",63770
"S01003348",133813.134920635
"S01003349",117106.826666667
"S01003350",127960.97005988
"S01003351",64669.3884297521
"S01003352",94096.6981132075
"S01003353",82225.75
"S01003354",62782.6086956522
"S01003355",110350.386138614
"S01003356",91130.4347826087
"S01003357",70329.4117647059
"S01003358",151925.024856597
"S01003359",125506.198347107
"S01003360",116626.981818182
"S01003361",70977.7777777778
"S01003362",79900
"S01003363",86754.9019607843
"S01003364",47092.8571428571
"S01003365",82697.3684210526
"S01003366",130458.614864865
"S01003367",62653.8461538462
"S01003368",138944.577367206
"S01003369",73113.6363636364
"S01003370",106082.565934066
"S01003371",92131.064516129
"S01003372",93733.3818181818
"S01003373",149320.075757576
"S01003374",54306.6666666667
"S01003375",108054.87804878
"S01003376",59846.875
"S01003377",80378.0540540541
"S01003378",55423.275862069
"S01003379",55400
"S01003380",119469.94047619
"S01003381",89708.3333333333
"S01003382",189409.991189427
"S01003383",85868.6363636364
"S01003384",90129
"S01003385",109675.533678756
"S01003386",86843.4782608696
"S01003387",65693.9035087719
"S01003388",76506.25
"S01003389",57919.109947644
"S01003390",95125.84
"S01003391",92514.6973684211
"S01003392",100289.505154639
"S01003393",81550.5490196078
"S01003394",44122.2826086957
"S01003395",105540.671641791
"S01003396",78809.5238095238
"S01003397",82250
"S01003398",54159.041322314
"S01003399",139337.898148148
"S01003400",93275.5319148936
"S01003401",43623.5294117647
"S01003402",48360
"S01003403",178705.040892193
"S01003404",62475
"S01003405",75758.095890411
"S01003406",98219.7407407407
"S01003407",95965.2631578947
"S01003408",100198.529411765
"S01003409",131793.967391304
"S01003410",160176.084337349
"S01003411",81081
"S01003412",73844
"S01003413",97437.5
"S01003414",73394.7368421053
"S01003415",93369.12
"S01003416",114863.47826087
"S01003417",121793.447761194
"S01003418",70843.3333333333
"S01003419",47690.9090909091
"S01003420",0
"S01003421",89368.75
"S01003422",79231.2203389831
"S01003423",110869.75308642
"S01003424",65693.5064935065
"S01003425",167287.5
"S01003426",91627.4685990338
"S01003427",79442.6875
"S01003428",47750
"S01003429",163911.333333333
"S01003430",133971.774193548
"S01003431",85289.3258426966
"S01003432",192741.666666667
"S01003433",137102.301369863
"S01003434",51710.8695652174
"S01003435",53041.6666666667
"S01003436",106827.868852459
"S01003437",210676.286956522
"S01003438",123424
"S01003439",150501.464646465
"S01003440",65260.5094339623
"S01003441",49230
"S01003442",44893.3333333333
"S01003443",62870.6666666667
"S01003444",44750
"S01003445",81891.3043478261
"S01003446",129183.584
"S01003447",99333.5526315789
"S01003448",89597.4305555556
"S01003449",120318.584070796
"S01003450",116531.632653061
"S01003451",150793.412162162
"S01003452",97295.0980392157
"S01003453",236352.3183391
"S01003454",173583.708333333
"S01003455",86884.6153846154
"S01003456",25000
"S01003457",66892.8571428571
"S01003458",95800
"S01003459",75148.8771929825
"S01003460",176421.052631579
"S01003461",111483.333333333
"S01003462",49689.5333333333
"S01003463",0
"S01003464",168136.008064516
"S01003465",186514.749746707
"S01003466",148107.476635514
"S01003467",76100
"S01003468",143424.731182796
"S01003469",120220.930232558
"S01003470",129286.387434555
"S01003471",74149.5294117647
"S01003472",25000
"S01003473",101437.446808511
"S01003474",177672
"S01003475",126156.845238095
"S01003476",130056.907894737
"S01003477",108270.321705426
"S01003478",164254.504504504
"S01003479",134015.826086957
"S01003480",109018.046511628
"S01003481",150378.07518797
"S01003482",107805.555555556
"S01003483",71137.2340425532
"S01003484",231571.052631579
"S01003485",192580.407142857
"S01003486",130186.551724138
"S01003487",155718.018691589
"S01003488",68141.6666666667
"S01003489",106620.342342342
"S01003490",129796.5
"S01003491",0
"S01003492",131035.657142857
"S01003493",118288.16
"S01003494",132818.206896552
"S01003495",95453.4951456311
"S01003496",129628.586065574
"S01003497",206133.362573099
"S01003498",176727.75
"S01003499",120775.502439024
"S01003500",111663.333333333
"S01003501",147882.652173913
"S01003502",174220.26984127
"S01003503",191016.756756757
"S01003504",225842.85
"S01003505",152000
"S01003506",167504.573170732
"S01003507",110798.130841121
"S01003508",145091.815384615
"S01003509",276691.473053892
"S01003510",100524.383561644
"S01003511",231567.266666667
"S01003512",69010.4166666667
"S01003513",231900
"S01003514",212779.141104294
"S01003515",75206.25
"S01003516",104769.734042553
"S01003517",105040.742138365
"S01003518",81852.5257731959
"S01003519",100201.5
"S01003520",248203.426229508
"S01003521",208951.421686747
"S01003522",223706.060606061
"S01003523",116679.487179487
"S01003524",185956.682926829
"S01003525",157975.074626866
"S01003526",218743.686868687
"S01003527",238049.285714286
"S01003528",96719.6078431373
"S01003529",110749.411764706
"S01003530",163926.785714286
"S01003531",87566.4285714286
"S01003532",214336.06557377
"S01003533",0
"S01003534",83894.4967320261
"S01003535",87506.0240963855
"S01003536",253684.502369668
"S01003537",134099.452380952
"S01003538",73642.8571428571
"S01003539",176936.564971751
"S01003540",60382.4
"S01003541",109040
"S01003542",276986.913043478
"S01003543",120450.980392157
"S01003544",253127.777777778
"S01003545",239294.862068966
"S01003546",98376.4556962025
"S01003547",164467.06870229
"S01003548",85000
"S01003549",61687.9166666667
"S01003550",120415.384615385
"S01003551",64267.1111111111
"S01003552",188213.186813187
"S01003553",51650
"S01003554",175633.099415205
"S01003555",250625.153153153
"S01003556",264625
"S01003557",82333.3333333333
"S01003558",266785.365853659
"S01003559",224653.674074074
"S01003560",187336.693548387
"S01003561",110851.721311475
"S01003562",82023.5849056604
"S01003563",77826.0869565217
"S01003564",61431.8181818182
"S01003565",72847.7173913044
"S01003566",148425.909090909
"S01003567",96439.7647058823
"S01003568",296280.991735537
"S01003569",173002.48
"S01003570",192866
"S01003571",81319.2278481013
"S01003572",59120.5128205128
"S01003573",82404.2117647059
"S01003574",168794.117647059
"S01003575",93445.8125
"S01003576",193900
"S01003577",117125
"S01003578",89062.5
"S01003579",0
"S01003580",69876.4227642276
"S01003581",126740.804651163
"S01003582",42450
"S01003583",83131.5789473684
"S01003584",58382.4
"S01003585",126521.052631579
"S01003586",119520.930232558
"S01003587",405403.846153846
"S01003588",82132.2897196262
"S01003589",233808.383233533
"S01003590",66930.5555555556
"S01003591",352280.561576355
"S01003592",125504.668789809
"S01003593",114226.229508197
"S01003594",242432.88590604
"S01003595",116943.055555556
"S01003596",66527.5555555556
"S01003597",273436.180555556
"S01003598",92955.6470588235
"S01003599",142961.78343949
"S01003600",72393.6170212766
"S01003601",64278.4571428571
"S01003602",98688.679245283
"S01003603",138885.714285714
"S01003604",109956.557377049
"S01003605",142462.43902439
"S01003606",93675.0649350649
"S01003607",114431.818181818
"S01003608",103000
"S01003609",188883.590551181
"S01003610",102233.532934132
"S01003611",65491.8260869565
"S01003612",168501.5
"S01003613",258357.336956522
"S01003614",190314.285714286
"S01003615",122313.432835821
"S01003616",147985.074626866
"S01003617",77000
"S01003618",143711.666666667
"S01003619",70850.3125
"S01003620",118079.545454545
"S01003621",72827.320754717
"S01003622",121931.625
"S01003623",210804.72972973
"S01003624",118426.573426573
"S01003625",102499.714285714
"S01003626",125880.341880342
"S01003627",64562.5
"S01003628",86552.6315789474
"S01003629",77316.6666666667
"S01003630",105338.634615385
"S01003631",160815.89958159
"S01003632",164958.268656716
"S01003633",102686.580882353
"S01003634",85189.7727272727
"S01003635",94075
"S01003636",72830.4179104478
"S01003637",168375.706214689
"S01003638",119920.529801325
"S01003639",103413.043478261
"S01003640",67988.0681818182
"S01003641",146656.474820144
"S01003642",114011.181818182
"S01003643",91654.7619047619
"S01003644",115659.090909091
"S01003645",121480.701754386
"S01003646",0
"S01003647",110863.095238095
"S01003648",107666.095890411
"S01003649",116283.783783784
"S01003650",90255.5555555556
"S01003651",114847.272727273
"S01003652",92715.7142857143
"S01003653",84840
"S01003654",126536.86746988
"S01003655",77379.1666666667
"S01003656",129078.186046512
"S01003657",92502.1666666667
"S01003658",126817.073170732
"S01003659",108914.607438017
"S01003660",162117.333333333
"S01003661",122685.225988701
"S01003662",121912.638888889
"S01003663",86327.75
"S01003664",72169.1764705882
"S01003665",25750
"S01003666",86478.2608695652
"S01003667",124639.210526316
"S01003668",128375
"S01003669",101716.783216783
"S01003670",62314.4736842105
"S01003671",114332.769230769
"S01003672",71511.1111111111
"S01003673",65600
"S01003674",99869.8795180723
"S01003675",138344.425
"S01003676",135973.566775244
"S01003677",81773.2142857143
"S01003678",115210.526315789
"S01003679",117512.526315789
"S01003680",85961.5384615385
"S01003681",109665.346153846
"S01003682",136929.292929293
"S01003683",126070.711538462
"S01003684",129465.483870968
"S01003685",112885.727272727
"S01003686",76281.6901408451
"S01003687",74500
"S01003688",76067.578125
"S01003689",86003.0666666667
"S01003690",82273.8095238095
"S01003691",101694.029850746
"S01003692",101940.909090909
"S01003693",113385.568181818
"S01003694",145865.979381443
"S01003695",142991.071428571
"S01003696",107427.282051282
"S01003697",179156.432432432
"S01003698",128447.222222222
"S01003699",102873.831775701
"S01003700",72143.6781609195
"S01003701",74640.4761904762
"S01003702",64416.6666666667
"S01003703",72840.0735294118
"S01003704",62230.4615384615
"S01003705",61176.4705882353
"S01003706",57942.1052631579
"S01003707",207510.755813953
"S01003708",68500
"S01003709",55350
"S01003710",246447.368421053
"S01003711",78099.4444444444
"S01003712",83467.2131147541
"S01003713",55417.8
"S01003714",91615.3225806452
"S01003715",116998.050847458
"S01003716",69000
"S01003717",72055.5555555556
"S01003718",111843.75
"S01003719",227095.238095238
"S01003720",131425.882352941
"S01003721",127245.945945946
"S01003722",109545.454545455
"S01003723",217389.672413793
"S01003724",102864.406779661
"S01003725",206865.094339623
"S01003726",105117.283950617
"S01003727",106675.675675676
"S01003728",179842.105263158
"S01003729",103930.379746835
"S01003730",84272.7272727273
"S01003731",87952.0952380952
"S01003732",120393.474358974
"S01003733",105133.333333333
"S01003734",100370.967741935
"S01003735",187900
"S01003736",110298.936170213
"S01003737",113279.069767442
"S01003738",177078.046875
"S01003739",170885.70212766
"S01003740",189394.736842105
"S01003741",166431.37254902
"S01003742",182456.382978723
"S01003743",218863.06122449
"S01003744",158037.868852459
"S01003745",102750
"S01003746",173016.949152542
"S01003747",159292.423357664
"S01003748",207869.076923077
"S01003749",155837.804878049
"S01003750",234591.549295775
"S01003751",144190.84939759
"S01003752",178370.37037037
"S01003753",213745.098039216
"S01003754",127784.905660377
"S01003755",157532.608695652
"S01003756",254843.232323232
"S01003757",166289.036363636
"S01003758",176097.56097561
"S01003759",176111.111111111
"S01003760",202433.450704225
"S01003761",168546.666666667
"S01003762",197040.066666667
"S01003763",160477.701492537
"S01003764",154080.459770115
"S01003765",114844.827586207
"S01003766",156883.333333333
"S01003767",134350.649350649
"S01003768",143224.615384615
"S01003769",147773.504273504
"S01003770",202529.838709677
"S01003771",196201.449275362
"S01003772",203372.549019608
"S01003773",168781.355932203
"S01003774",203090.909090909
"S01003775",168946.857142857
"S01003776",177254.545454545
"S01003777",173600.065789474
"S01003778",184482.513774105
"S01003779",142120
"S01003780",210708.791208791
"S01003781",134214.077669903
"S01003782",241666.666666667
"S01003783",170489.51048951
"S01003784",214862.903225806
"S01003785",144715
"S01003786",152897.978494624
"S01003787",137814.379310345
"S01003788",159922.288135593
"S01003789",190175
"S01003790",105519.230769231
"S01003791",131236.677248677
"S01003792",143509.938628159
"S01003793",98649.9
"S01003794",219183.333333333
"S01003795",231820.652173913
"S01003796",89888.8888888889
"S01003797",89489.4366197183
"S01003798",178159.340659341
"S01003799",135374.736842105
"S01003800",128051.025641026
"S01003801",110974.481927711
"S01003802",122455.882352941
"S01003803",241428.484848485
"S01003804",158703.045685279
"S01003805",120248.140495868
"S01003806",128897.727272727
"S01003807",145052.075949367
"S01003808",122456.164383562
"S01003809",121729.714285714
"S01003810",205895.82278481
"S01003811",155483.653846154
"S01003812",115357.368421053
"S01003813",153981.707317073
"S01003814",196909.929292929
"S01003815",134505.388429752
"S01003816",151387.755102041
"S01003817",111528.265306122
"S01003818",123597.826086957
"S01003819",195081.971830986
"S01003820",117111.738095238
"S01003821",116294.205128205
"S01003822",122325.87755102
"S01003823",168327.287128713
"S01003824",102752.318181818
"S01003825",190045.866666667
"S01003826",120362.121212121
"S01003827",151388.429752066
"S01003828",160662.525510204
"S01003829",112567.567567568
"S01003830",102275.103448276
"S01003831",115311.320754717
"S01003832",131020.5
"S01003833",102227.272727273
"S01003834",115145.161290323
"S01003835",108184.210526316
"S01003836",93763.7441860465
"S01003837",108096.620689655
"S01003838",133554.054054054
"S01003839",94213.0158730159
"S01003840",118317.073170732
"S01003841",148522.727272727
"S01003842",173958.333333333
"S01003843",223804.901960784
"S01003844",141518.420454545
"S01003845",101742.934782609
"S01003846",163734.065934066
"S01003847",166250.105263158
"S01003848",152239.726027397
"S01003849",82843.8596491228
"S01003850",114274.060606061
"S01003851",169430.555555556
"S01003852",114985.377358491
"S01003853",119732.160493827
"S01003854",108890.625
"S01003855",85375
"S01003856",107863.155737705
"S01003857",185550.972222222
"S01003858",104183.673469388
"S01003859",165965.871559633
"S01003860",141970.588235294
"S01003861",105192.534722222
"S01003862",93319.375
"S01003863",175677.272727273
"S01003864",206017.24137931
"S01003865",186030.921052632
"S01003866",156572.222222222
"S01003867",162050.704225352
"S01003868",247102.769230769
"S01003869",166368.432432432
"S01003870",164919.047619048
"S01003871",164265.957446809
"S01003872",218453.703703704
"S01003873",170169.191919192
"S01003874",199361.745454545
"S01003875",174541.64
"S01003876",210262.741935484
"S01003877",216756.486486486
"S01003878",114892.53968254
"S01003879",197779.98630137
"S01003880",132768.75
"S01003881",242878.125
"S01003882",144040.652173913
"S01003883",136558.333333333
"S01003884",128373.333333333
"S01003885",133681.818181818
"S01003886",118524.390243902
"S01003887",102117.1875
"S01003888",178995.625
"S01003889",124319.047619048
"S01003890",167725.949367089
"S01003891",138090.909090909
"S01003892",130648.148148148
"S01003893",157239.583333333
"S01003894",113476.973684211
"S01003895",143913.389830508
"S01003896",207786.666666667
"S01003897",193947.696969697
"S01003898",210752.747252747
"S01003899",187098.894736842
"S01003900",102194.214876033
"S01003901",160385.593220339
"S01003902",187448.979591837
"S01003903",261237.288135593
"S01003904",101930.693069307
"S01003905",207362.809917355
"S01003906",121197.857142857
"S01003907",95172.3255813953
"S01003908",99350
"S01003909",152672.727272727
"S01003910",121393.551724138
"S01003911",177953.125
"S01003912",166037.037037037
"S01003913",209914.893617021
"S01003914",153227.215189873
"S01003915",155803.191489362
"S01003916",212625.396825397
"S01003917",158814.814814815
"S01003918",129630
"S01003919",87239.6551724138
"S01003920",77697.6744186047
"S01003921",126811.933333333
"S01003922",132891.2
"S01003923",90267.8571428571
"S01003924",89385.7142857143
"S01003925",95509.6153846154
"S01003926",124140.909090909
"S01003927",160619.642857143
"S01003928",117653.846153846
"S01003929",108214.285714286
"S01003930",108838.235294118
"S01003931",157254.807692308
"S01003932",188958.333333333
"S01003933",178180.392156863
"S01003934",151250
"S01003935",122926.829268293
"S01003936",149024.27184466
"S01003937",116413.793103448
"S01003938",183488.833333333
"S01003939",137992.1875
"S01003940",141214.285714286
"S01003941",160825
"S01003942",96761.4035087719
"S01003943",90383.3333333333
"S01003944",106432.434782609
"S01003945",140694.807017544
"S01003946",179421.875
"S01003947",146137.68115942
"S01003948",195125
"S01003949",170018.181818182
"S01003950",124379.238095238
"S01003951",178152.625
"S01003952",192313.970588235
"S01003953",156281.25
"S01003954",134772
"S01003955",151141.071428571
"S01003956",138688.405797101
"S01003957",113559.333333333
"S01003958",118305.921052632
"S01003959",156336.206896552
"S01003960",138884.615384615
"S01003961",105097.108108108
"S01003962",144742.857142857
"S01003963",179035.59375
"S01003964",162789.215686275
"S01003965",156411.733333333
"S01003966",135113.636363636
"S01003967",94379.4047619048
"S01003968",115968.253968254
"S01003969",100641.304347826
"S01003970",133965.384615385
"S01003971",93319.2307692308
"S01003972",112579.365079365
"S01003973",133411.272727273
"S01003974",109506.031746032
"S01003975",129271.428571429
"S01003976",52593.1315789474
"S01003977",62000
"S01003978",60591.1111111111
"S01003979",86836.4857142857
"S01003980",100104.585365854
"S01003981",67239.6551724138
"S01003982",86382.6376811594
"S01003983",109667.94
"S01003984",73194.8275862069
"S01003985",60111.1111111111
"S01003986",64531.25
"S01003987",106544.117647059
"S01003988",94638.1176470588
"S01003989",119987.804878049
"S01003990",79050
"S01003991",95810.8108108108
"S01003992",91367.9245283019
"S01003993",137659.903846154
"S01003994",94408.1632653061
"S01003995",109225.291338583
"S01003996",138777.777777778
"S01003997",69262.962962963
"S01003998",87333.3333333333
"S01003999",82103.8461538462
"S01004000",67920.2542372881
"S01004001",74665.9487179487
"S01004002",73315
"S01004003",82953.282051282
"S01004004",69477.2727272727
"S01004005",82885.4166666667
"S01004006",82360.1428571429
"S01004007",74166.6666666667
"S01004008",108407.391304348
"S01004009",117512.467532468
"S01004010",119343.58974359
"S01004011",286535.433070866
"S01004012",160392.642857143
"S01004013",297388.461538462
"S01004014",217530.894308943
"S01004015",300420.560747664
"S01004016",147516.642857143
"S01004017",130136.075949367
"S01004018",170768.656716418
"S01004019",205808.080808081
"S01004020",132415.492957746
"S01004021",199827.356643357
"S01004022",161400.576036866
"S01004023",131653.409090909
"S01004024",104583.333333333
"S01004025",72187.5
"S01004026",80209.6774193548
"S01004027",77722.2222222222
"S01004028",69315.6756756757
"S01004029",72616.6666666667
"S01004030",70611.1111111111
"S01004031",71019.7142857143
"S01004032",260585.970588235
"S01004033",72006.8965517241
"S01004034",92846.9387755102
"S01004035",77500.4651162791
"S01004036",70815
"S01004037",74402.2727272727
"S01004038",77136.3636363636
"S01004039",60222.2222222222
"S01004040",94072.0982142857
"S01004041",72093.4210526316
"S01004042",19424
"S01004043",100873.134328358
"S01004044",66880.7692307692
"S01004045",82400
"S01004046",56152.5696202532
"S01004047",58150.9433962264
"S01004048",53744.2748091603
"S01004049",149532.941935484
"S01004050",72281
"S01004051",68396.6451612903
"S01004052",86787.5
"S01004053",78120.1587301587
"S01004054",107420.754716981
"S01004055",97907.6470588235
"S01004056",77981.4444444444
"S01004057",135178.493927125
"S01004058",70266.6666666667
"S01004059",77000
"S01004060",87875.625
"S01004061",52758.6206896552
"S01004062",141114.035087719
"S01004063",52112.5
"S01004064",85687.5
"S01004065",59932.0388349515
"S01004066",64222.2258064516
"S01004067",88188.202247191
"S01004068",66677.7777777778
"S01004069",68191.4126984127
"S01004070",104158.525641026
"S01004071",82022.3214285714
"S01004072",67449.537037037
"S01004073",70554.8387096774
"S01004074",61770.1785714286
"S01004075",72767.8571428571
"S01004076",77788.5714285714
"S01004077",110525.757575758
"S01004078",56725.8064516129
"S01004079",60015.8333333333
"S01004080",70372.3958333333
"S01004081",119296.703296703
"S01004082",210896.698113208
"S01004083",68950
"S01004084",72289.6605504587
"S01004085",59351.3723404255
"S01004086",62955.1639344262
"S01004087",63534.7058823529
"S01004088",66480.7692307692
"S01004089",69229.1666666667
"S01004090",70032.1052631579
"S01004091",94618.8235294118
"S01004092",79090
"S01004093",75084.3137254902
"S01004094",56837.2093023256
"S01004095",90244.6
"S01004096",251384
"S01004097",73826.2666666667
"S01004098",106894.594594595
"S01004099",147963.428571429
"S01004100",77314.7272727273
"S01004101",88345.5882352941
"S01004102",119487.782608696
"S01004103",100971.428571429
"S01004104",204142.647058824
"S01004105",104036
"S01004106",98989.4366197183
"S01004107",162864.583333333
"S01004108",149082.089552239
"S01004109",136437.837837838
"S01004110",135143.046357616
"S01004111",122660.909090909
"S01004112",148728.571428571
"S01004113",125589.473684211
"S01004114",82732.9268292683
"S01004115",200396.391304348
"S01004116",198211.956521739
"S01004117",96484.2602739726
"S01004118",73439.4957983193
"S01004119",97471.3114754098
"S01004120",187532.888888889
"S01004121",161625
"S01004122",214668.507246377
"S01004123",226524.868421053
"S01004124",150380.672268908
"S01004125",162428.571428571
"S01004126",125890.292682927
"S01004127",170624.454545455
"S01004128",172446.153846154
"S01004129",149655.322033898
"S01004130",144921.052631579
"S01004131",112236.266666667
"S01004132",116923.548387097
"S01004133",111711.538461538
"S01004134",164980.392156863
"S01004135",111913.043478261
"S01004136",112577.777777778
"S01004137",303068.24
"S01004138",108350
"S01004139",129013.209302326
"S01004140",121316.75
"S01004141",117331.25
"S01004142",129153.06122449
"S01004143",120803.571428571
"S01004144",264508.765027322
"S01004145",125524.204081633
"S01004146",152512.789473684
"S01004147",118224.489795918
"S01004148",176207.407407407
"S01004149",120619.111111111
"S01004150",148684.782608696
"S01004151",180420.96875
"S01004152",101552.631578947
"S01004153",105443.274509804
"S01004154",198271.428571429
"S01004155",100662.962962963
"S01004156",106672.413793103
"S01004157",194992.741935484
"S01004158",113792.226666667
"S01004159",132917.189189189
"S01004160",145358.641975309
"S01004161",187093.867924528
"S01004162",200753.405063291
"S01004163",148494.4
"S01004164",171817.78125
"S01004165",117138.811764706
"S01004166",237023.255813953
"S01004167",148754.8
"S01004168",99800
"S01004169",131184.3
"S01004170",123039.473684211
"S01004171",144008.395348837
"S01004172",103714.285714286
"S01004173",125500
"S01004174",127862.264150943
"S01004175",100147.4375
"S01004176",189731.304347826
"S01004177",116352.954545455
"S01004178",141962.952380952
"S01004179",130242.857142857
"S01004180",211005.102040816
"S01004181",130341.666666667
"S01004182",105855.555555556
"S01004183",165668.387096774
"S01004184",110910.25
"S01004185",101545.512195122
"S01004186",120985.915492958
"S01004187",127462.5
"S01004188",108522.727272727
"S01004189",236000.442477876
"S01004190",125432
"S01004191",126243.836065574
"S01004192",149061.224489796
"S01004193",109933.461538462
"S01004194",142435.045454545
"S01004195",126575
"S01004196",113818.487804878
"S01004197",116153.225806452
"S01004198",271778.943396226
"S01004199",127614.361702128
"S01004200",174289.473684211
"S01004201",143828.285714286
"S01004202",168881.52173913
"S01004203",123468.253968254
"S01004204",207276.444444444
"S01004205",124773.58490566
"S01004206",276261.904761905
"S01004207",109108.870967742
"S01004208",158087.670454545
"S01004209",192139.558823529
"S01004210",159431.583333333
"S01004211",228849.916030534
"S01004212",256142.731277533
"S01004213",303428.571428571
"S01004214",247533.176470588
"S01004215",349167.346938776
"S01004216",132838.095238095
"S01004217",99651.5853658537
"S01004218",119280
"S01004219",97750
"S01004220",197048.837209302
"S01004221",115659.444444444
"S01004222",119132.777777778
"S01004223",100870.666666667
"S01004224",124322.571428571
"S01004225",96560.8108108108
"S01004226",107859.375
"S01004227",161491.983739837
"S01004228",302405.970149254
"S01004229",135136.8
"S01004230",123385.720930233
"S01004231",123046.276595745
"S01004232",162654.47761194
"S01004233",145554
"S01004234",130308.641975309
"S01004235",174554.054054054
"S01004236",121881.578947368
"S01004237",100548.571428571
"S01004238",162100.75
"S01004239",131646.96969697
"S01004240",121811.403508772
"S01004241",140742.068965517
"S01004242",169600.563636364
"S01004243",180508.333333333
"S01004244",72934.0909090909
"S01004245",136838.709677419
"S01004246",168846.153846154
"S01004247",82511.8644067797
"S01004248",100678.444444444
"S01004249",84350
"S01004250",85966.4361702128
"S01004251",147118.181818182
"S01004252",171000
"S01004253",88963.75
"S01004254",213590.909090909
"S01004255",152647.448015123
"S01004256",132896.878228782
"S01004257",166448.863636364
"S01004258",186913.194444444
"S01004259",141619.666666667
"S01004260",176524.595744681
"S01004261",91630.612244898
"S01004262",147395.348837209
"S01004263",91431.511627907
"S01004264",108210.526315789
"S01004265",101759.124087591
"S01004266",99698.9583333333
"S01004267",199558.333333333
"S01004268",88323.9436619718
"S01004269",140130.028169014
"S01004270",70219.696969697
"S01004271",133365.540540541
"S01004272",124308.904109589
"S01004273",117157.142857143
"S01004274",181780.303030303
"S01004275",95960.2272727273
"S01004276",117395.663716814
"S01004277",118887.931034483
"S01004278",114863.626943005
"S01004279",90361.9512195122
"S01004280",108981.692307692
"S01004281",143669.35483871
"S01004282",85738.4615384615
"S01004283",95989.5833333333
"S01004284",89432.2033898305
"S01004285",97142
"S01004286",117771.666666667
"S01004287",148301.607843137
"S01004288",111677.16
"S01004289",102033.142857143
"S01004290",163115.254237288
"S01004291",113135.833333333
"S01004292",103980.952380952
"S01004293",178139.252336449
"S01004294",125680.733944954
"S01004295",95404.0404040404
"S01004296",154227.722772277
"S01004297",82907.4074074074
"S01004298",222826.771653543
"S01004299",71695.414893617
"S01004300",90549.7230769231
"S01004301",145279.605263158
"S01004302",226056.818181818
"S01004303",119273.4375
"S01004304",78918.961038961
"S01004305",90436.1466666667
"S01004306",88351.2558139535
"S01004307",266218.75
"S01004308",99250
"S01004309",176316.09375
"S01004310",108305.921052632
"S01004311",124357.709923664
"S01004312",238987.530864198
"S01004313",152383.14507772
"S01004314",97558.8235294118
"S01004315",161547.75
"S01004316",0
"S01004317",142100.86407767
"S01004318",115904.933333333
"S01004319",148477.631578947
"S01004320",97352.4590163934
"S01004321",106825.428571429
"S01004322",99569.3947368421
"S01004323",104151.162790698
"S01004324",95582.5789473684
"S01004325",89303.9127906977
"S01004326",130782.828282828
"S01004327",116797.872340426
"S01004328",98386.8266666667
"S01004329",127763.444444444
"S01004330",166410.714285714
"S01004331",107984.375
"S01004332",116292.862745098
"S01004333",123705.42
"S01004334",184258.064516129
"S01004335",93425
"S01004336",96739.5061728395
